canonical_smiles,standard_value
CC(=O)CCCCN1C(=O)C(CCOc2ccccc2CC(=O)O)Oc2ccccc21,9.8
CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,2.017
CC(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4cc(F)ccc4c4ccccc34)CN2C1=O,1.7
CC(=O)N(C)c1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,1.2
CC(=O)N1CC(=O)C(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1,1.2
CC(=O)N1CC2CC1CN2Cc1ccc(Oc2nc3ncccc3s2)cc1,3.3
CC(=O)N1CC=C(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,1.4
CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccccc3)CC2)c2cccc(Cl)c2)CC1,0.74
CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1.Cl,2.25
CC(=O)N1CCC(C(=O)N(CCCN2CCN(Cc3ccc(F)cc3)CC2)c2ccc(C)c(Cl)c2)CC1.Cl,0.59
CC(=O)N1CCC(C(=O)N2N=CC[C@H]2c2ccccc2)CC1,0.85
CC(=O)N1CCC(Cn2c(C(C)(C)C)nc3cc(S(=O)(=O)CC4CC4)ccc32)CC1,1.3
CC(=O)N1CCC(Cn2c(C(C)(C)C)nc3cc(S(=O)(=O)c4nccs4)ccc32)CC1,3.5
CC(=O)N1CCC(N(C)C(=O)N[C@H]2CC[C@H](c3cc(F)cc(F)c3)CC2)CC1,1.4
CC(=O)N1CCC(Oc2ccc(CC(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)c(OCC(F)(F)F)c2)CC1,0.27
CC(=O)N1CCC(c2ccc(Nc3nc(N)n(-c4ccccn4)n3)cc2)C1,1.419
CC(=O)N1CCC(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,1.3
CC(=O)N1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,23.1
CC(=O)N1CCC(c2nc3ccccc3nc2OC2CN(c3ccc4ccccc4n3)C2)CC1,2.35
CC(=O)N1CCC(c2nccnc2OC2CN(c3ccc4ccccc4n3)C2)CC1,3.64
CC(=O)N1CCC(c2nccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,3.16
CC(=O)N1CCCC1(Cc1ccc(S(C)(=O)=O)cc1)C(=O)OCc1ccccc1,0.3
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1,2.4
CC(=O)N1CCN(C)C(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)C1,0.9
CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccccc3C)cc2)[C@@H](C(=O)NO)[C@@H]1C,0.27
CC(=O)N1CCN([C@H]2CC[C@H](c3cc(OC4CC4)c(Nc4ncc(Cl)c(Nc5cn(C)nc5S(=O)(=O)C(C)C)n4)cc3C)CC2)CC1,4.5
CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,3.5
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1,0.7
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)c(F)c2)CC1,1.7
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,1.15
CC(=O)N1CCN(c2nc(NC(C)(C)Cc3ccc(Cl)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1,0.9
CC(=O)N1CCN(c2nccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,1.65
CC(=O)N1CCc2c(nc(C)n2[C@H]2C[C@@H]3CC[C@H](C2)N3CCCN(C(=O)Nc2ccc(C(F)(F)F)cc2)c2ccccc2)C1,10.7
CC(=O)N1Cc2cc(S(C)(=O)=O)ccc2[C@@H]1C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,3.3
CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1ccccc1OC[C@H]2CCN,2.0
CC(=O)N1N=C(c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)cc2)CC1c1ccccc1,3.87
CC(=O)NC1CC2CCC(C1)N2Cc1ccc(Oc2nc3ncccc3s2)cc1,2.0
CC(=O)NC1N=C(c2ccccc2)c2ccccc2NC1=O,5.0
CC(=O)NC1[C@@H](N=C(N)N)C=C(C(=O)O)O[C@H]1[C@H](OC(=O)NCCCCCCCCCCCCNC(=O)O[C@H](C(O)CO)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)C1NC(C)=O)C(O)CO,2.2
CC(=O)NC1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)C(O)CO,0.4
CC(=O)NCCNc1nc2sc(-c3ccc(F)cc3)nc2c2c1ncn2C,0.4
CC(=O)NCCc1ccccc1-c1ccc(C(CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)c(C)c1,7.0
CC(=O)NC[C@@H]1CC1c1cccc2oc(CCCCc3ccccc3)cc12,3.8
CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(C#N)nc4)cc3OC[C@@H]12,5.6
CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(N5CCOC5=O)nc4)cc3OC[C@@H]12,3.7
CC(=O)NC[C@H]1CC(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)=NO1,0.61
CC(=O)NC[C@H]1CC(c2ccc(N3CCOCC3)c(F)c2)=NO1,0.47
CC(=O)NC[C@H]1CN(c2ccc(-n3cc(-c4ccccn4)cn3)c(F)c2)C(=O)O1,0.88
CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)cn3)c(F)c2)C(=O)O1,5.35
CC(=O)NC[C@H]1CN(c2ccc(-n3ccc(C#N)c3)c(F)c2)C(=O)O1,5.15
CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,0.96
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,0.9
CC(=O)NC[C@H]1CN(c2ccc([N+]3([O-])CCN(C(=O)/C=C/c4ccc([N+](=O)[O-])o4)CC3)c(F)c2)C(=O)O1,0.95
CC(=O)NC[C@H]1CN(c2ccc3c(c2)C[C@@H](C)N3C(=O)CO)C(=O)O1,1.8
CC(=O)NC[C@H]1CN(c2ccc3c(c2)C[C@@H](C)N3C=O)C(=O)O1,1.7
CC(=O)NC[C@H]1O[C@@H](n2cc(Cc3ccc(C4CC4)cc3)c3c(Cl)cccc32)[C@H](O)[C@@H](O)[C@@H]1O,3.2
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,3.7
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)c1,1.2
CC(=O)N[C@@H](C)CCc1ccc(Oc2ccc(OC(C)C)nc2)cc1,1.5
CC(=O)N[C@@H](CCCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N1[C@H](C(=O)N[C@@H](Cc2ccc(I)cc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)C[C@@H]2CCCC[C@@H]21,0.362
CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.2
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,0.18
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1,0.18
CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1,0.25
CC(=O)N[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,5.1
CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](NC(=O)c2cccc(C(C)(C)C)n2)C1=O,2.7
CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(C)(C)C)nc23)C1=O,3.7
CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,4.5
CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(OC(F)(F)F)cc23)C1=O,5.8
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)NCc2cccc(F)c2)O[C@H]1[C@H](O)[C@H](O)CO,0.69
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0.6777666666666667
CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](OC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCc1cn(CC(Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)(Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)Cn2cc(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)O[C@H]([C@H](O)CO)[C@@H]3OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]3NC(C)=O)nn2)nn1)[C@H](O)CO,1.2
CC(=O)N[C@@H]1[C@@H](NC(=O)NCc2ccco2)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,4.02
CC(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.545
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.9
CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC[C@H](C)NC(=O)[C@@H](CSC3)NC(=O)[C@H](CCCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)C2CCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC1=O,0.8
CC(=O)N[C@H]1CSCc2cc3cc(c2)CSC[C@H](NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)CC(=O)N(C)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)CSC3,1.3
CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3ccccn23)nc(C)n1,0.52
CC(=O)Nc1cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)nc(C)n1,0.82
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cccnc4C)cn23)nc(C)n1,2.8
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnco4)cn23)nc(C)n1,0.7
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnn(C(C)C)c4)cn23)nc(C)n1,4.3
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccccn23)nc(C)n1,0.66
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3cccnn23)nc(C)n1,0.39
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,9.7
CC(=O)Nc1ccc(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1,3.3
CC(=O)Nc1ccc(Nc2nc(N)n(-c3ccccn3)n2)cc1,1.33
CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,3.68
CC(=O)Nc1ccc(OC[C@](C)(O)C(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1,2.6
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,3.5
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,0.3
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,1.0
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1,5.2
CC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,0.6
CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1.Cl.Cl,4.6
CC(=O)Nc1cccc(Nc2nc(N)n(-c3ccccn3)n2)c1,2.81
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cn3)ncc2Cl)c1,1.76
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,0.9
CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.9
CC(=O)Nc1cn2cc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,3.0
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,7.0
CC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,0.4
CC(=O)Nc1nc(-c2ccc(F)c(C)n2)c(-c2ccc3nccnc3c2)[nH]1,7.8
CC(=O)Nc1nc(-c2cccc(C)n2)c(-c2ccc3ncnn3c2)[nH]1,7.1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(C4=CCN(CC(C)C)CC4)n3)cccc2s1,2.0
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NC(C)c4ccccn4)n3)cccc2s1,5.5
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NCC4CCCCN4CC(C)C)n3)cccc2s1,2.6
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,12.475
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(C(F)(F)F)cc5)CC4)ncn3)cccc2s1,2.7
CC(=O)Nc1nc2c(Oc3cc(N4CCN(C(C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,2.4
CC(=O)Nc1nc2c(Oc3cc(N4CCN([C@@H](C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,2.5
CC(=O)Nc1nc2c(Oc3cc(N4CCN([C@H](C)c5ccc(F)cc5)CC4)ncn3)cccc2s1,3.25
CC(=O)Nc1nc2ccc(-c3ccc(N)nc3)cc2s1,2.5
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,19.0
CC(=O)O.Cc1cc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc(NC(N)=O)c1,0.9
CC(=O)O.NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,2.3
CC(=O)O.O=C1CNC(=O)N1c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,0.3
CC(=O)O.O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)C1CCCC1,0.5
CC(=O)O.OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,0.8
CC(=O)OC/C(=C(\C(=O)OCC[N+](C)(C)C)c1cccc(F)c1)c1ccc(S(C)(=O)=O)cc1.[Br-],2.0
CC(=O)OC[C@@H]1O[C@@H](OC[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC2=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,0.5833
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)c4ccc(F)cc4)C[C@@](O)([C@@H](CC(=O)c4ccccc4)[C@@H]12)C3(C)C,8.5
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc(F)c4)[C@@H]12)C3(C)C,7.62
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,9.91
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)F)c4ccc(F)cc4)C[C@@](O)([C@@H](CC(=O)c4ccccc4)[C@@H]12)C3(C)C,13.4
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc(F)c4)[C@@H]12)C3(C)C,10.15
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,7.69
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,5.75
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C.O.O.O,7.37
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)CF)c4ccc(F)cc4)C[C@@](O)([C@@H](CC(=O)c4ccccc4)[C@@H]12)C3(C)C,5.06
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)CF)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc(F)c4)[C@@H]12)C3(C)C,6.8
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)CF)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,12.2
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,6.953333333333333
CC(=O)O[C@H]1CC2=C([C@H](C)C[C@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)OC(C)=O)CC[C@]2(C)[C@@]2(C)CC[C@H]3C(C)(C)C(=O)CC[C@]3(C)[C@H]12,1.63
CC(=O)Oc1c(C)c(-c2ccc(N3CCC(F)(F)C3)cc2)nc2cc(F)cc(F)c12,1.48
CC(=O)Oc1ccccc1C(=O)Nc1ncc(Cl)s1,1.585
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.18333333333333335
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@]4(C)[C@H]3CC[C@]12C,2.7
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2cc(C(C)(C)C)nc12,5.57
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2cc(C(C)C)nc12,3.25
CC(=O)c1cc(C)c(O)c(Cc2[nH]c3ccccc3c2Cc2c(O)c(C)cc(C(C)=O)c2O)c1O,4.8
CC(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)[O-])CC3.[Na+],4.0
CC(=O)c1cc(S(C)(=O)=O)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)[O-])CC3.[Na+],1.4
CC(=O)c1ccc(-c2ccc(N3CC[C@@H]4CN(C)C[C@@H]43)cc2)cc1,1.6
CC(=O)c1ccc(-c2cccc(NC(=O)CCc3cccc4c3B(O)OC4)c2)cc1,0.6
CC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(NCC4CC4)c2)C3)nc1,7.0
CC(=O)c1ccc(Nc2nc3ccc(C(=O)N(CCC(C)C)CCC(C)C)cc3n2CCCN2CCCCC2)cc1,5.0
CC(=O)c1ccc(OCc2ccc(Oc3cc(-c4nn[nH]n4)ccn3)cc2)c(C)c1O,2.0
CC(=O)c1ccc(S(=O)(=O)c2c(C)c(C(=O)O)n(CCCOc3cc(C)c(Cl)c(C)c3)c2C)cc1,2.3
CC(=O)c1cccc(-c2ccc3oc(CCN4CCC[C@H]4C)cc3c2)c1,3.0
CC(=O)c1cnc(N)nc1N1CC[C@H]1c1nn2ccc(Cl)c2c(=O)n1-c1ccccc1,1.5
CC(C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,1.0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,5.1
CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)C(=O)O,3.5
CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)C(=O)[N-]S(C)(=O)=O.[Na+],0.72
CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)CNCC(=O)O,1.5
CC(C)(C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(C3CC3)cc2Cl)c(Cl)c1)NC(=O)CN,1.6
CC(C)(C#N)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)(C)C#N)c1,6.2
CC(C)(C#N)c1cccc(-c2ccnc3[nH]ccc23)n1,0.3
CC(C)(C#N)c1cccc(-c2ccnc3[nH]ncc23)c1,4.6
CC(C)(C#N)c1cccc(-c2ccnc3[nH]ncc23)n1,2.5
CC(C)(C(=O)N1CCN(c2cc(NCCN)c3ccccc3n2)CC1)c1ccccc1,3.0
CC(C)(C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)cc1,14.0
CC(C)(C(=O)O)c1ccc(-c2c[nH]c3ncc(-c4ccc5ccccc5c4)cc23)cc1,4.4
CC(C)(C(=O)O)c1ccc(-c2c[nH]c3ncc(-c4cccc(C#N)c4)cc23)cc1,8.133
CC(C)(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,3.4
CC(C)(C(N)=O)c1cccc2c1N(S(=O)(=O)c1ccc(OC(F)(F)F)cc1)Cc1ccc(C(F)(F)F)nc1N2,1.6
CC(C)(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(C4(C)COC4)cc3)C[C@@]21C,4.4
CC(C)(C)C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N4CCCC4)cc3)C[C@@]21C,3.6
CC(C)(C)C#Cc1cc(N(CC(=O)N2CCOCC2)C(=O)[C@H]2CC[C@H](C)CC2)c(C(=O)O)s1,2.01
CC(C)(C)C#Cc1cc(N2C(=O)[C@@H](CCCO)OC[C@H]2C2CCCCC2)c(C(=O)O)s1,1.1
CC(C)(C)C#Cc1cc(N2C(=O)[C@@H](CCO)OC[C@H]2C2CCCCC2)c(C(=O)O)s1,2.0
CC(C)(C)C(=O)N[C@H]1CCCCNC1=O,2.017
CC(C)(C)C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1,1.4
CC(C)(C)CC(=O)Nc1nn2cccnc2c1-c1ccc(OC(F)(F)F)cc1,1.9
CC(C)(C)CCC1(NCc2ccc3ccccc3c2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)c2ccccc21,2.2
